Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
49194.0,1.04993956159133,-0.686612362972931,1.27038413380814,0.363346418671183,-1.74755081013881,-0.795298470439544,-0.740350974707418,0.116135191769812,1.37880772738104,-0.356156210584197,-0.542329312167877,-0.528652240903456,-2.20009522305564,0.0330038513913162,0.505476356092914,0.117945938871995,0.245772747991913,-0.282130168224129,0.0251602757846997,-0.0860848912999461,-0.0681933584469038,-0.263105355767603,0.0943417124449274,0.950078793442732,-0.0570708956763193,0.957140083100903,-0.0602467197460345,0.0287002202506263,74.95,0
141808.0,-0.448844291486821,0.758827902674733,-0.962395123249899,-1.6308576028007,1.65033199511976,-2.07100988233754,1.7072085517826,-0.684244990055553,-0.226959960116149,-0.686744537257834,-1.05755647726956,0.297357988145283,0.36355426522882,0.472408626219685,-0.936310630574328,-0.219163647170133,-0.961867341927051,-0.576682287611579,-1.20756359245936,-0.469187270953441,0.318780412354065,0.986457649038655,-0.287040755195525,-0.0362021396378504,-0.553714713065002,-0.187191098097572,-0.0511607292608484,0.238629973236008,11.0,0
146737.0,2.11217107223113,0.182397090115671,-2.51745023289436,0.364480807924029,1.00457371626752,-0.770189173224007,0.5298553958277,-0.343240401914741,0.351931412164975,-0.388955504593339,-1.15587382241487,-0.096795298597576,0.0533880999066789,-0.850500514550185,-0.24017285172852,0.0395363776268823,0.562791902927236,-0.0741627775377606,0.290924579057525,-0.1157973542431,-0.142121712211877,-0.244587769979998,-0.0053189883186096,0.0464221239824956,0.28949478437425,0.566473968171654,-0.0903098225768676,-0.0480443252400135,19.0,0
92385.0,-1.36406899687217,0.480846246150699,2.84808158019896,0.770108484814609,0.459853335843212,0.873422428128479,-0.0479380994477007,-0.043343818330067,1.59413879627921,0.382178037542855,2.09933338442926,-2.1210794713232,2.14527480302884,0.739635121001025,0.53538626535407,0.426020363837966,-0.383948490255355,1.60082266614738,0.137020090899925,0.298194084077268,-0.0377023249560332,0.875012326873995,-0.0006632518830952,0.631732783995489,0.426534161070313,-0.423995398472423,0.0887497532644479,-0.256517559063289,5.0,0
53973.0,-2.66370251238646,2.46666115987186,0.316960727123782,-0.943681353500714,0.0916431139637567,-0.733082066594401,0.731560626925023,-0.3970029013203,0.683823317503762,1.02197162658503,-0.62167125080609,0.217486799868008,0.929989473055526,-1.099366561798,0.412052833187158,0.641652396800267,-0.596356774437048,-0.248466807627774,-0.708194571099684,-0.0703406508318085,-0.0555813342722634,-0.675447414705178,0.064667558135671,-0.206481574810241,-0.317451230982477,-0.272185726127451,-1.76525305340151,-0.0588923510463845,8.94,0
165095.0,2.04021105776632,-0.146974974784838,-2.95593366483195,-0.578355978867139,2.60935827084169,3.14264153108879,-0.41688284124123,0.784392948319733,0.359902378888007,-0.351075101407957,0.329650883701029,0.183508120624656,-0.272918545002545,-0.597436665174528,0.583896810292507,0.178675836476532,0.473898278297672,-0.498849798665041,-0.14009868476221,-0.120714034280473,-0.35233380052375,-0.996936774828093,0.36348490597863,0.60482656975204,-0.26455958625151,0.219670647442604,-0.0392094515896982,-0.0427869554036275,1.98,0
99413.0,-0.586644118476206,0.269939061464651,-0.277919960365021,1.16382810540909,0.287454939923575,0.258961610028068,2.48094586146477,-0.453400946208326,0.609340072299657,-0.24412327162597,1.12415335324849,-2.92747864072598,0.0170916020488097,2.19837841186271,-1.5309649206624,-0.901741704486116,0.505133395094973,0.780377202000697,0.895482522688801,0.738953220227537,0.120551658355678,0.423811500007339,0.420349977154532,-0.515759113707137,0.0795220931663217,-0.445174710275355,0.121896332134832,0.021216013333912,339.59,0
131848.0,-0.0604546489531089,0.930612913853014,0.0114143617768418,-0.388053233438961,0.809978115583902,-0.114936758244362,0.242511499650889,0.206005187110521,0.400761109124906,-1.96092965418915,-0.821302685542029,-0.937212697773903,-0.170272075554313,-3.34117234899326,0.688634588013709,1.77301991126199,1.34685370182902,1.578734801923,-0.570578237753322,0.0329574893503504,-0.236440234494293,-0.675148292991005,-0.0542662468513872,-0.177223800455555,-0.385712122185796,0.271160655273112,0.0360947341642991,0.0801106239293058,18.88,0
114966.0,-0.660584145463368,0.492000504990055,1.55125354507131,-0.637832286849537,-0.16746609008065,-0.479988456148938,0.463228280379713,-0.112174690850691,0.926631299655288,-0.0633692513628824,-1.18959499827769,-0.447512285262861,-0.595922520509232,-0.543299035198275,0.0525251790669917,0.181742685668974,-0.636871817401539,0.24174366045333,-0.429965178228746,0.204691100777763,0.169409960678776,0.9706661561326,-0.228000384869904,0.0939841704773606,-0.326578440300851,0.576448249319149,0.316198572688637,0.086040646788539,29.99,0
141545.0,-1.75711708214255,0.190725785845185,-1.17146912938624,-0.410021755195406,-0.659283472216556,-0.414333132231636,-0.0147155084755239,0.86388446906426,0.400579880341961,-0.757232679092888,-0.0716811098011367,1.67944953305891,0.684913361304819,0.560294522168556,-1.49516758257052,0.457933262873339,-0.549815690101373,0.114288289427633,0.430106320309919,-0.792541558994729,-0.110174020483119,-0.121458983472728,0.900001608382351,-0.353735840950341,-2.2223061597233,-1.00125064836066,-0.315937793104117,-0.314998984849424,79.0,0
52720.0,-7.3626867036303,-9.99649943690045,1.52198019725583,-0.131314339513977,6.15898139053451,-4.34376769575976,-3.9486268108539,0.86610843713329,1.88153995544657,-1.63161875925403,-0.223442871814125,1.37715786207566,-0.071415017587638,0.0358397099640574,-0.454196269897481,-0.380235532674884,-0.382686107431846,1.12556864636895,1.37875497720695,3.25307252555121,0.832420054858306,-0.760432039122736,2.35717844087172,-0.771286005712853,1.11694508717105,-0.223483376781461,-0.410176192928836,0.249861582124272,515.1,0
79029.0,-0.548577313376777,0.8630257544575,1.51194754718882,0.657938786460279,0.223094723000966,-0.780432094801977,0.884660101308054,-0.146954036345791,-0.687345190143388,-0.42050475068697,-0.551847720217582,0.0289812628923418,0.323818156158318,0.184898306583798,0.660185488587838,0.0070077171664965,-0.47657139602857,0.094622942568814,-0.300038760965882,0.0626890743323239,0.215417146005268,0.546567547204623,-0.14020952502209,0.403496035965818,0.0341074414039719,-0.356131668752357,0.118686954464942,0.143803597553187,41.79,0
148818.0,0.172473277119515,-3.01951283580291,-2.65486980285446,1.24827052277018,-0.948359408444236,-0.890331403157891,1.33531622035759,-0.476529645787446,1.00607637771111,-1.27004047926961,-0.546245490078886,0.0430451656458326,-0.5763868333759,-1.10616664875834,0.102667975763466,0.079186744906296,1.19164007220326,0.198260077491587,-0.239079776813106,1.70976046627445,0.32834967085783,-0.974048583395445,-0.642407959094223,-0.121461362576686,-0.446179443663912,-0.183592296271696,-0.187444737821868,0.142601752137295,962.65,0
55074.0,1.25415430398847,0.662704358515215,-0.431026045280524,0.950717005105338,-0.0515761625263031,-1.64626683148566,0.415184275445093,-0.336984152965865,-0.183881080098772,-0.712006853084021,0.479570107455691,-0.0549892349995753,-0.182820303253655,-1.27013346536856,0.94839791286059,0.457276444081213,1.15763868678587,0.163993748592867,-0.488976064509361,-0.0832210846524287,-0.132898644689238,-0.328744532568329,-0.0425959862522353,0.59877301762964,0.52593817743414,0.348802316095697,-0.0304998522128757,0.0461045552483005,0.76,0
44711.0,1.30439365480621,-0.0738734503165431,0.238432162403615,-0.24843178614662,-0.355737783898783,-0.525042427911059,-0.165968374251203,-0.145090966143182,0.375265182546183,-0.235351257970111,-0.892001940071808,0.211081745337532,0.776631333090203,-0.0148438005921808,1.26118487744365,0.630177857505107,-0.696745352704099,-0.201938091202124,0.335055795580468,0.0341605455660721,-0.171433341648794,-0.497516722616302,-0.0299590465104965,-0.378255846518078,0.23912248230274,0.952641399735038,-0.0723519047342301,0.0054703240491418,22.07,0
86868.0,-0.420296431282241,0.476405607631236,0.605540419102836,-1.84984982802671,1.06203802831386,-0.837788650568352,1.11140566676827,-0.412650109274435,-0.232291719543782,-0.542500311791631,0.925694541668262,0.984311542487426,0.658526310793617,0.0852770920028901,-0.501629614694071,-0.0915240565923645,-0.803734221510184,-0.323702284393076,0.734529190952277,0.0104571417303306,-0.195973119251713,-0.41754752432587,-0.136694688673745,-0.344798246469159,-0.549907369982845,0.464976648233673,-0.235951879275587,-0.0828296986709672,5.0,0
62681.0,-2.80229394860711,-0.578301579046227,0.85011589631523,0.213993900898341,-0.754503148930657,0.0936053839856131,-0.187646977946965,1.10598958968289,-0.0480422247936987,-1.13733910604388,0.702313108480705,1.79298519843922,0.363493051301869,0.147298943901512,-2.01723957539353,-0.179948493329359,0.404933356552432,-0.513153740586977,-0.395565045236267,0.114391862291151,0.180599624296336,0.232420050986047,-0.20027082497744,0.325793438868722,-0.0450039837668577,0.340651539712061,0.0422336125201694,-0.212851764080716,166.48,0
74692.0,-2.44498011870912,0.138626655980195,1.05468133215365,0.0318676952490175,0.511458432983055,-0.315245559246173,0.075462782999675,-0.726279936322715,0.0713675555069981,0.665224759256797,1.48822414500656,0.388332138920629,-0.752522908003467,0.264851552781242,0.642637389403958,0.224072003307953,-0.363062663433421,-0.271564159070378,0.0998611928406366,-0.956843653261574,0.292689845675943,-0.549640642797761,1.01159468598974,-0.0222681130607283,-0.0096344577098014,0.13371723693198,0.416169558803026,0.0103217435923299,6.93,0
82733.0,-0.521233343418642,0.655770274676077,0.766069864730643,-0.511859374927311,-0.561336530237163,-0.517306980450967,-0.0661332892158057,0.345689093239647,-2.32957796817469,0.554745409302293,0.85854421889212,-0.912614699826467,-0.893606876146659,0.836220468083336,0.619326346078741,0.442737225892439,0.933673130345392,-0.445160621941495,2.90826014874413,0.223836592008745,0.315223987010983,0.640533487403785,-0.382588582148163,0.0264953829810514,0.498619649817974,0.209406437749463,-0.0791051207059319,-0.0176062873668723,15.0,0
75363.0,-0.882330464989943,0.499153851855968,1.91673342436666,1.27793941547697,0.64259283759795,0.174481646499377,0.190736670461938,0.306291410656466,-0.695055442798493,-0.189140745013896,0.996086044339598,0.479902535526821,-0.876099109354358,0.37938258722202,-0.301377281269515,-1.00510129322357,0.477646288848886,-0.0928515357709701,1.12650886917192,0.103285066086889,0.0340062852702762,0.134892621728402,-0.265501601342654,0.0166072859858754,0.414871135426374,-0.146183134659211,0.0853810213673911,0.0694318401972961,1.0,0
122784.0,-2.51576416779401,1.01363275209242,0.698465805845215,-1.49925614216319,-2.22979783359854,-0.273835009958883,-1.46297662008642,1.21324017720057,0.281698125757311,0.953200595244647,-1.79335445227248,-0.33037126377207,-0.0368552967731355,-0.209945884970108,0.424328273679013,-0.459987850651928,-0.193969203726993,1.94052306210858,-1.45189624354927,-0.380845811611972,-0.123939384247855,0.193093708941271,0.0458201548786789,-0.0416286041388077,-0.588031598934221,0.557284305593472,-0.206536796641402,0.0286371079275749,25.03,0
80165.0,-2.4013895857978,-0.0637932013510844,1.46226134299772,1.34368853767261,-1.5172348697471,0.474204471550782,-0.174411393967587,1.09591567982333,-0.0988355209573188,-1.01347871373357,-1.06734504174139,-0.544045822193919,-1.4405473073444,0.669336306304921,1.31572940428781,0.0426081665890863,0.56544685751742,0.214551298770659,0.195030738015851,-0.30569950325667,0.122954190381492,0.228613403983316,0.41356618640525,0.0359150988687024,0.245169137267709,-0.222633599124019,-0.0038752220373711,-0.441682861433607,163.73,0
138107.0,-0.455186952683814,0.914483987065769,1.54782742719581,1.06346958169507,0.381625825140075,0.113866751002375,0.987588533367117,-0.487818318204185,0.705084223861867,0.459979395418869,-1.02887032491065,0.554904591769228,0.507859351622632,-0.983880753658779,-0.96206050644264,-1.19276354496857,0.0557681347714295,-0.855271457347817,1.13182574168832,0.177183161675697,-0.506593577304676,-0.783741785700727,0.0728371046400802,-0.0636253992976865,-0.826828609189743,-1.08577972617055,-0.225570598794593,-0.129084944231844,20.83,0
148870.0,-1.20231746977576,0.256849095017979,-1.93484877767369,-0.0483287651349573,0.667253130005926,-0.815418610045095,0.721211568893472,-0.0346943630590164,0.545270276615297,-0.506430105306525,-1.66904075469235,-1.11657518752625,-1.00463718783932,-0.575710144550077,1.0632612674621,0.572717594041979,0.239140754595639,1.07790765907641,0.193549302813041,-0.863470239253879,0.132357154851861,0.751846537339955,0.411066810615894,-1.16451151840424,-0.049099481917149,-0.10775556114752,-0.730906200585145,0.291868666822908,81.0,0
48457.0,0.301221736981493,1.21754419628363,0.695124082853148,3.4861335716559,-0.245624879026707,1.15919304122679,-1.37869972031171,-2.33408264362988,-1.20902355550873,-0.0967660264378703,1.52346137578917,1.07692853375375,-0.122268800286608,-0.622254028317009,-0.534825966471074,-0.118332843690825,1.49289156550652,0.140492491015271,0.355253398827226,0.704233575204848,-1.30112278433467,0.53514968247512,0.0344427093584324,0.152864112769206,0.573023620241664,0.336555900324709,0.0817477272009523,0.162875790027784,0.76,0
80705.0,-0.817189875724914,-1.17254614428874,2.25866578189902,-1.57615833367778,-0.761763225051373,-0.153492408464818,-0.411181593832782,0.0948768128674251,-0.691862829753292,0.358800109259434,0.510247732549107,-0.271857920880497,-0.232152406958214,-0.404082846071091,0.256302069624957,-0.242340601524645,-1.04588554486411,2.44192139391388,-1.29576482727617,-0.0295468964580517,0.0456054796447774,0.331966059020275,0.291491280881839,-0.003971167190872,-0.807435413560176,0.868204087232047,-0.109284895471172,-0.056310525171825,125.9,0
165864.0,-0.0211774068307695,1.04045583208942,-0.585660382631473,-0.636993200181499,1.22100888559961,-0.560922266033657,0.963814936390038,-0.132776158912164,-0.0469750267773389,-0.745817504063891,-0.851763910530792,0.121807582719955,0.713763067453742,-1.19873004240156,-0.222756340605777,0.34052502454549,0.243343187400053,-0.268597299708623,-0.155635132139267,0.03710701577538,-0.340962420993448,-0.819709168738084,0.128866645270909,0.179621104404016,-0.358301757413928,0.128308763501713,0.103356760015719,0.0712930346298758,1.29,0
61858.0,-0.43616434317735,-0.914008722915626,1.23796253981211,-1.41526803766036,-1.2646007451139,0.173094534834869,0.0695702147305936,0.0583757663434627,-2.92677789300283,1.23736599387996,1.33724036902019,-0.626528492102395,0.140738603932367,0.0359876110514471,0.419223237007449,-0.972935873343895,0.93754332413829,0.233882714249745,0.869298609397742,0.248646889532824,-0.0442913640130519,-0.117529071139119,0.493092351343844,-0.036586254484137,-0.513565638217528,-0.255538422467962,0.110598793783971,0.146744232791681,193.0,0
124165.0,1.96088051658131,-0.0544854342649343,-1.73067101627101,0.279864801682901,0.266975246944227,-0.673329745876717,0.0258525047174649,-0.0973693511453303,0.790498164969907,-0.683322682771927,0.907890750565662,0.89138072514291,-0.157677221641017,-1.26376469556554,-0.754290861414134,0.233033654155188,0.7428054793932,0.550013170870633,0.485543573026527,-0.130557772802411,-0.203563529673413,-0.387893160270881,0.115006193870071,-0.580392554487809,-0.0629908896784774,-0.080283204703678,-0.0113076795098368,-0.0327090933088289,28.56,0
82134.0,-0.796511746898628,1.02723908992747,1.65857348034466,-0.458592872686962,0.569218673099059,-0.843737708060164,0.901185809875622,-0.116268885781298,-0.727723831892327,-1.0647931153851,-0.486553573238718,0.141559352721385,0.827222978377971,-0.579385071036319,0.508381071516554,0.673561499824682,-0.362528072997281,-0.156160574129783,-0.495215814625096,0.0460781167760932,-0.236877113951739,-0.805563258815293,-0.203800219817186,-0.0071936172665702,0.293654722775614,0.0397307278066945,-0.0078955534427059,0.0739503953233726,9.99,0
78572.0,1.19582180884311,-0.528484337691073,0.773237477151647,0.585409558306425,-0.97248091373067,0.233830759538258,-0.731089857486102,0.22756442085219,-0.614736136324834,0.774196743439431,0.901680538630702,0.653805776162491,-0.690061261848943,0.0800061460226605,-0.930226986469616,-2.04447713864284,0.407312864954342,1.02502419704968,-0.88586506228488,-0.630396617675493,-0.35535171538389,-0.34763412278935,0.025471640150134,0.19119550848544,0.442761279369152,-0.311465166459143,0.0749392926077857,0.0155655936555542,11.5,0
164974.0,-0.656846158183729,0.47900869812709,0.349980687359947,-0.804028785199647,1.16944977157038,-0.2531023192163,1.33604336490519,-0.179993341149145,-0.166780578597399,-1.43120476202627,1.22685668717349,0.712506152433755,0.124471067126674,-1.63388085483904,-1.1544735021491,0.0162698703054392,0.667265728490475,0.56134668688108,0.226501491566013,0.302521574002771,-0.106266944917684,-0.23224088940346,-0.026074632662806,0.591266897756441,0.0782888342453657,-0.171235464685987,-0.0988704891246217,-0.058550132834286,97.88,0
155103.0,-1.41313057375918,-0.687003774342212,-2.96866030610278,-0.707794399276348,-6.56784376282353,3.97202884377248,8.63325544083046,-1.60919608629355,0.0190736513410494,-1.00009804013137,0.983857720669148,-0.465821800441398,-1.13187160876624,0.132501078994749,-0.488978286945245,0.531771457934975,-0.97105544604393,0.102604684943804,0.149700841046776,-0.773327174809329,-0.666193801694053,-0.135289265503689,0.390529182653622,0.850627468837117,0.180020906198812,-0.1374183642618,1.12366067565296,-0.691048948779191,1732.57,0
74755.0,-0.972929409448413,1.20298435635701,1.5057637185579,-0.0798803755355225,-0.192443023285721,-0.716443974845982,0.591850704060996,-0.17382890140954,-0.0402741948939942,0.198681652771729,-0.240459243736741,0.711379718873421,1.60050461515768,-0.456433630821331,0.761849585626856,0.173557337309,-0.593614212355869,-0.159575486724733,-0.204633114000624,0.223550108270611,0.0810887545674214,0.494912061970796,0.0157509804193826,0.445430226465783,-0.354872176119386,0.23741169713008,0.240147237996618,0.277668085071565,15.42,0
